Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","21/11/2023 14:29 UTC"
"Last updated:","24 October 2023"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=seKzS9
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,OIP,OOC,STA"
Years:,2022
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Other people in need of international protection","Stateless persons","Host Community","Others of concern"
2022,Latvia,LVA,Uruguay,URY,5,0,0,-,0,0,0
2022,Latvia,LVA,"United States of America",USA,11,139,0,-,0,0,0
2022,"China, Macao SAR",MAC,Australia,AUS,0,5,0,-,0,0,0
2022,"China, Macao SAR",MAC,Brazil,BRA,0,28,0,-,0,0,0
2022,"China, Macao SAR",MAC,"United Kingdom of Great Britain and Northern Ireland",GBR,0,5,0,-,0,0,0
2022,"China, Macao SAR",MAC,"United States of America",USA,10,10,0,-,0,0,0
2022,Madagascar,MDG,Belgium,BEL,0,5,0,-,0,0,0
2022,Madagascar,MDG,Canada,CAN,20,13,0,-,0,0,0
2022,Madagascar,MDG,France,FRA,457,484,0,-,0,0,0
2022,Madagascar,MDG,Germany,DEU,5,11,0,-,0,0,0
2022,Madagascar,MDG,Italy,ITA,0,5,0,-,0,0,0
2022,Madagascar,MDG,Lebanon,LBN,0,17,0,-,0,0,6
2022,Madagascar,MDG,Madagascar,MDG,0,0,0,-,0,0,12
2022,Madagascar,MDG,Switzerland,CHE,5,0,0,-,0,0,0
2022,Madagascar,MDG,"United States of America",USA,7,32,0,-,0,0,0
2022,Mauritania,MRT,Angola,AGO,323,5402,0,-,0,0,0
2022,Mauritania,MRT,Austria,AUT,5,0,0,-,0,0,0
2022,Mauritania,MRT,Belgium,BEL,244,265,0,-,0,0,0
2022,Mauritania,MRT,Brazil,BRA,64,203,0,-,0,0,0
2022,Mauritania,MRT,Bulgaria,BGR,0,5,0,-,0,0,0
2022,Mauritania,MRT,Canada,CAN,167,103,0,-,0,0,0
2022,Mauritania,MRT,Cameroon,CMR,5,5,0,-,0,0,0
2022,Mauritania,MRT,Congo,COG,5,45,0,-,0,0,0
2022,Mauritania,MRT,France,FRA,8298,939,0,-,0,0,0
2022,Mauritania,MRT,Gabon,GAB,6,0,0,-,0,0,0
2022,Mauritania,MRT,"United Kingdom of Great Britain and Northern Ireland",GBR,7,11,0,-,0,0,0
2022,Mauritania,MRT,Germany,DEU,44,88,0,-,0,0,0
2022,Mauritania,MRT,Greece,GRC,66,0,0,-,0,0,0
2022,Mauritania,MRT,Croatia,HRV,5,0,0,-,0,0,0
2022,Mauritania,MRT,"Cote d'Ivoire",CIV,5,5,0,-,0,0,0
2022,Mauritania,MRT,Italy,ITA,239,9,0,-,0,0,0
2022,Mauritania,MRT,Luxembourg,LUX,0,5,0,-,0,0,0
2022,Mauritania,MRT,Mexico,MEX,7,93,0,-,0,0,0
2022,Mauritania,MRT,Mali,MLI,14952,0,0,-,0,0,0
2022,Mauritania,MRT,Morocco,MAR,7,9,0,-,0,0,0
2022,Mauritania,MRT,Mozambique,MOZ,0,5,0,-,0,0,0
2022,Mauritania,MRT,"Netherlands (Kingdom of the)",NLD,23,0,0,-,0,0,0
2022,Mauritania,MRT,Senegal,SEN,11494,7,0,-,0,0,0
2022,Mauritania,MRT,Spain,ESP,35,120,0,-,0,0,0
2022,Mauritania,MRT,Sweden,SWE,13,0,0,-,0,0,0
2022,Mauritania,MRT,Switzerland,CHE,9,5,0,-,0,0,0
2022,Mauritania,MRT,Tunisia,TUN,0,10,0,-,0,0,0
2022,Mauritania,MRT,Uruguay,URY,0,5,0,-,0,0,0
2022,Mauritania,MRT,"United States of America",USA,905,1219,0,-,0,0,0
2022,"North Macedonia",MKD,Argentina,ARG,9,0,0,-,0,0,0
2022,"North Macedonia",MKD,Australia,AUS,5,89,0,-,0,0,0
2022,"North Macedonia",MKD,Austria,AUT,17,44,0,-,0,0,0
2022,"North Macedonia",MKD,Belgium,BEL,99,195,0,-,0,0,0
2022,"North Macedonia",MKD,Brazil,BRA,6,0,0,-,0,0,0
2022,"North Macedonia",MKD,Canada,CAN,5,6,0,-,0,0,0
2022,"North Macedonia",MKD,France,FRA,767,216,0,-,0,0,0
2022,"North Macedonia",MKD,"United Kingdom of Great Britain and Northern Ireland",GBR,14,18,0,-,0,0,0
2022,"North Macedonia",MKD,Germany,DEU,621,4032,0,-,0,0,0
2022,"North Macedonia",MKD,Greece,GRC,0,131,0,-,0,0,0
2022,"North Macedonia",MKD,Iceland,ISL,5,0,0,-,0,0,0
2022,"North Macedonia",MKD,Ireland,IRL,6,0,0,-,0,0,0
2022,"North Macedonia",MKD,Israel,ISR,0,39,0,-,0,0,0
2022,"North Macedonia",MKD,Italy,ITA,15,61,0,-,0,0,0
2022,"North Macedonia",MKD,Luxembourg,LUX,0,5,0,-,0,0,0
2022,"North Macedonia",MKD,Malta,MLT,5,12,0,-,0,0,0
2022,"North Macedonia",MKD,"Netherlands (Kingdom of the)",NLD,8,7,0,-,0,0,0
2022,"North Macedonia",MKD,Spain,ESP,0,20,0,-,0,0,0
2022,"North Macedonia",MKD,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,0,0,-,0,0,5
2022,"North Macedonia",MKD,Sweden,SWE,37,21,0,-,0,0,0
2022,"North Macedonia",MKD,Switzerland,CHE,136,62,0,-,0,0,0
2022,"North Macedonia",MKD,"United States of America",USA,107,227,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Australia,AUS,0,5,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Austria,AUT,18,113,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Belgium,BEL,121,650,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Bulgaria,BGR,61,0,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Canada,CAN,9,12,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Cyprus,CYP,18,17,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Czechia,CZE,18,0,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Denmark,DNK,20,0,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Estonia,EST,14,5,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Finland,FIN,23,10,0,-,0,0,0
2022,"Rep. of Moldova",MDA,France,FRA,464,115,0,-,0,0,0
2022,"Rep. of Moldova",MDA,"United Kingdom of Great Britain and Northern Ireland",GBR,5,15,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Germany,DEU,1454,2140,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Greece,GRC,14,37,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Croatia,HRV,8,0,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Hungary,HUN,11,0,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Iceland,ISL,7,5,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Ireland,IRL,42,0,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Israel,ISR,0,258,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Italy,ITA,220,261,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Lebanon,LBN,0,5,0,-,0,0,5
2022,"Rep. of Moldova",MDA,Lithuania,LTU,20,0,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Latvia,LVA,17,0,0,-,0,0,0
2022,"Rep. of Moldova",MDA,"Netherlands (Kingdom of the)",NLD,117,143,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Norway,NOR,22,5,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Poland,POL,300,0,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Portugal,PRT,58,0,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Romania,ROU,231,0,0,-,0,0,0
2022,"Rep. of Moldova",MDA,"Russian Federation",RUS,27,7,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Spain,ESP,139,115,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Slovakia,SVK,22,0,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Sweden,SWE,23,16,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Switzerland,CHE,66,7,0,-,0,0,0
2022,"Rep. of Moldova",MDA,Ukraine,UKR,0,5,0,-,0,0,0
2022,"Rep. of Moldova",MDA,"United States of America",USA,1230,3060,0,-,0,0,0
2022,Maldives,MDV,Australia,AUS,19,10,0,-,0,0,0
2022,Maldives,MDV,France,FRA,5,0,0,-,0,0,0
2022,Maldives,MDV,"United Kingdom of Great Britain and Northern Ireland",GBR,43,7,0,-,0,0,0
2022,Maldives,MDV,India,IND,5,0,0,-,0,0,0
2022,Maldives,MDV,"New Zealand",NZL,5,0,0,-,0,0,0
2022,Maldives,MDV,"United States of America",USA,5,5,0,-,0,0,0
2022,Mexico,MEX,Argentina,ARG,0,6,0,-,0,0,0
2022,Mexico,MEX,Australia,AUS,29,24,0,-,0,0,0
2022,Mexico,MEX,Belgium,BEL,0,5,0,-,0,0,0
2022,Mexico,MEX,Brazil,BRA,10,45,0,-,0,0,0
2022,Mexico,MEX,Canada,CAN,4151,19765,0,-,0,0,0
2022,Mexico,MEX,"Costa Rica",CRI,13,93,0,-,0,0,0
2022,Mexico,MEX,Finland,FIN,0,5,0,-,0,0,0
2022,Mexico,MEX,France,FRA,36,15,0,-,0,0,0
2022,Mexico,MEX,"United Kingdom of Great Britain and Northern Ireland",GBR,13,105,0,-,0,0,0
2022,Mexico,MEX,Germany,DEU,31,14,0,-,0,0,0
2022,Mexico,MEX,Guatemala,GTM,0,11,0,-,0,0,0
2022,Mexico,MEX,Iceland,ISL,0,5,0,-,0,0,0
2022,Mexico,MEX,Ireland,IRL,10,5,0,-,0,0,0
2022,Mexico,MEX,Israel,ISR,0,7,0,-,0,0,0
2022,Mexico,MEX,Italy,ITA,0,14,0,-,0,0,0
2022,Mexico,MEX,Luxembourg,LUX,5,0,0,-,0,0,0
2022,Mexico,MEX,Mexico,MEX,0,0,262411,-,0,0,0
2022,Mexico,MEX,"Netherlands (Kingdom of the)",NLD,10,13,0,-,0,0,0
2022,Mexico,MEX,Nicaragua,NIC,0,0,0,-,0,0,5
2022,Mexico,MEX,"New Zealand",NZL,0,5,0,-,0,0,0
2022,Mexico,MEX,Panama,PAN,6,0,0,-,0,0,0
2022,Mexico,MEX,Peru,PER,0,10,0,-,0,0,0
2022,Mexico,MEX,Poland,POL,5,0,0,-,0,0,0
2022,Mexico,MEX,Portugal,PRT,6,0,0,-,0,0,0
2022,Mexico,MEX,Romania,ROU,5,0,0,-,0,0,0
2022,Mexico,MEX,Spain,ESP,55,225,0,-,0,0,0
2022,Mexico,MEX,Sweden,SWE,0,5,0,-,0,0,0
2022,Mexico,MEX,Switzerland,CHE,0,5,0,-,0,0,0
2022,Mexico,MEX,"Trinidad and Tobago",TTO,6,0,0,-,0,0,0
2022,Mexico,MEX,Uruguay,URY,8,0,0,-,0,0,0
2022,Mexico,MEX,"United States of America",USA,13236,106046,0,-,0,0,0
2022,Mali,MLI,Algeria,DZA,222,674,0,-,0,0,0
2022,Mali,MLI,Egypt,EGY,0,6,0,-,0,0,0
2022,Mali,MLI,Argentina,ARG,9,0,0,-,0,0,0
2022,Mali,MLI,Austria,AUT,13,13,0,-,0,0,0
2022,Mali,MLI,Burundi,BDI,12,0,0,-,0,0,0
2022,Mali,MLI,Belgium,BEL,91,85,0,-,0,0,0
2022,Mali,MLI,Benin,BEN,49,26,0,-,0,0,0
2022,Mali,MLI,"Burkina Faso",BFA,34116,413,0,-,0,0,0
2022,Mali,MLI,Brazil,BRA,190,362,0,-,0,0,0
2022,Mali,MLI,Bulgaria,BGR,6,0,0,-,0,0,0
2022,Mali,MLI,Canada,CAN,120,161,0,-,0,0,0
2022,Mali,MLI,Chad,TCD,7,0,0,-,0,0,0
2022,Mali,MLI,Cameroon,CMR,23,359,0,-,0,0,5
2022,Mali,MLI,Congo,COG,0,0,0,-,0,0,5
2022,Mali,MLI,"Dem. Rep. of the Congo",COD,9,0,0,-,0,0,0
2022,Mali,MLI,Cyprus,CYP,0,6,0,-,0,0,0
2022,Mali,MLI,Djibouti,DJI,5,0,0,-,0,0,0
2022,Mali,MLI,Ecuador,ECU,5,0,0,-,0,0,0
2022,Mali,MLI,Ethiopia,ETH,0,5,0,-,0,0,0
2022,Mali,MLI,Finland,FIN,8,0,0,-,0,0,0
2022,Mali,MLI,France,FRA,8436,1090,0,-,0,0,0
2022,Mali,MLI,"United Kingdom of Great Britain and Northern Ireland",GBR,38,75,0,-,0,0,0
2022,Mali,MLI,Germany,DEU,289,285,0,-,0,0,0
2022,Mali,MLI,Ghana,GHA,0,5,0,-,0,0,0
2022,Mali,MLI,Greece,GRC,212,42,0,-,0,0,0
2022,Mali,MLI,Guinea,GIN,9,0,0,-,0,0,0
2022,Mali,MLI,Croatia,HRV,0,5,0,-,0,0,0
2022,Mali,MLI,Iceland,ISL,5,0,0,-,0,0,0
2022,Mali,MLI,"Cote d'Ivoire",CIV,25,13,0,-,0,0,0
2022,Mali,MLI,Indonesia,IDN,0,5,0,-,0,0,0
2022,Mali,MLI,Israel,ISR,0,5,0,-,0,0,0
2022,Mali,MLI,Italy,ITA,10111,1055,0,-,0,0,0
2022,Mali,MLI,"Rep. of Korea",KOR,11,120,0,-,0,0,0
2022,Mali,MLI,Liberia,LBR,19,0,0,-,0,0,0
2022,Mali,MLI,Luxembourg,LUX,5,5,0,-,0,0,0
2022,Mali,MLI,Mauritania,MRT,99297,3211,0,-,0,0,0
2022,Mali,MLI,Mexico,MEX,5,79,0,-,0,0,0
2022,Mali,MLI,Mali,MLI,0,0,379932,-,0,0,0
2022,Mali,MLI,Malaysia,MYS,5,0,0,-,0,0,0
2022,Mali,MLI,Morocco,MAR,60,589,0,-,0,0,0
2022,Mali,MLI,Malta,MLT,20,44,0,-,0,0,0
2022,Mali,MLI,"Netherlands (Kingdom of the)",NLD,8,18,0,-,0,0,0
2022,Mali,MLI,Niger,NER,65734,95,0,-,0,0,0
2022,Mali,MLI,Nigeria,NGA,145,29,0,-,0,0,0
2022,Mali,MLI,Norway,NOR,8,0,0,-,0,0,0
2022,Mali,MLI,Portugal,PRT,28,5,0,-,0,0,0
2022,Mali,MLI,Romania,ROU,6,0,0,-,0,0,0
2022,Mali,MLI,"South Africa",ZAF,0,50,0,-,0,0,0
2022,Mali,MLI,Senegal,SEN,0,5,0,-,0,0,0
2022,Mali,MLI,Spain,ESP,5357,2450,0,-,0,0,0
2022,Mali,MLI,Sweden,SWE,38,0,0,-,0,0,0
2022,Mali,MLI,Switzerland,CHE,60,12,0,-,0,0,0
2022,Mali,MLI,Togo,TGO,76,41,0,-,0,0,0
2022,Mali,MLI,Tunisia,TUN,23,118,0,-,0,0,0
2022,Mali,MLI,Uganda,UGA,5,0,0,-,0,0,0
2022,Mali,MLI,"United States of America",USA,800,679,0,-,0,0,0
2022,Mali,MLI,Zimbabwe,ZWE,6,120,0,-,0,0,0
2022,Malaysia,MYS,Australia,AUS,815,18353,0,-,0,0,0
2022,Malaysia,MYS,Canada,CAN,22,24,0,-,0,0,0
2022,Malaysia,MYS,Denmark,DNK,0,5,0,-,0,0,0
2022,Malaysia,MYS,Finland,FIN,5,0,0,-,0,0,0
2022,Malaysia,MYS,France,FRA,27,0,0,-,0,0,0
2022,Malaysia,MYS,"United Kingdom of Great Britain and Northern Ireland",GBR,336,603,0,-,0,0,0
2022,Malaysia,MYS,Germany,DEU,12,0,0,-,0,0,0
2022,Malaysia,MYS,Ireland,IRL,10,29,0,-,0,0,0
2022,Malaysia,MYS,Italy,ITA,0,5,0,-,0,0,0
2022,Malaysia,MYS,"Rep. of Korea",KOR,0,356,0,-,0,0,0
2022,Malaysia,MYS,"Netherlands (Kingdom of the)",NLD,11,5,0,-,0,0,0
2022,Malaysia,MYS,Norway,NOR,5,0,0,-,0,0,0
2022,Malaysia,MYS,"New Zealand",NZL,19,33,0,-,0,0,0
2022,Malaysia,MYS,Philippines,PHL,0,5,0,-,0,0,0
2022,Malaysia,MYS,Sweden,SWE,14,0,0,-,0,0,0
2022,Malaysia,MYS,"United States of America",USA,83,346,0,-,0,0,0
2022,Malawi,MWI,Belgium,BEL,0,5,0,-,0,0,0
2022,Malawi,MWI,Canada,CAN,51,50,0,-,0,0,0
2022,Malawi,MWI,"United Kingdom of Great Britain and Northern Ireland",GBR,244,88,0,-,0,0,0
2022,Malawi,MWI,Germany,DEU,6,23,0,-,0,0,0
2022,Malawi,MWI,Ireland,IRL,161,115,0,-,0,0,0
2022,Malawi,MWI,Israel,ISR,0,76,0,-,0,0,0
2022,Malawi,MWI,"Netherlands (Kingdom of the)",NLD,0,5,0,-,0,0,0
2022,Malawi,MWI,Portugal,PRT,5,0,0,-,0,0,0
2022,Malawi,MWI,"South Africa",ZAF,7,583,0,-,0,0,0
2022,Malawi,MWI,"United States of America",USA,25,224,0,-,0,0,0
2022,Montenegro,MNE,Austria,AUT,5,0,0,-,0,0,0
2022,Montenegro,MNE,Belgium,BEL,13,5,0,-,0,0,0
2022,Montenegro,MNE,Canada,CAN,0,8,0,-,0,0,0
2022,Montenegro,MNE,France,FRA,207,27,0,-,0,0,0
2022,Montenegro,MNE,"United Kingdom of Great Britain and Northern Ireland",GBR,0,5,0,-,0,0,0
2022,Montenegro,MNE,Germany,DEU,213,253,0,-,0,0,0
2022,Montenegro,MNE,Croatia,HRV,0,5,0,-,0,0,0
2022,Montenegro,MNE,Ireland,IRL,5,0,0,-,0,0,0
2022,Montenegro,MNE,Israel,ISR,0,32,0,-,0,0,0
2022,Montenegro,MNE,Italy,ITA,5,0,0,-,0,0,0
2022,Montenegro,MNE,Luxembourg,LUX,6,0,0,-,0,0,0
2022,Montenegro,MNE,"Netherlands (Kingdom of the)",NLD,6,0,0,-,0,0,0
2022,Montenegro,MNE,Sweden,SWE,21,9,0,-,0,0,0
2022,Montenegro,MNE,Switzerland,CHE,63,9,0,-,0,0,0
2022,Montenegro,MNE,"United States of America",USA,68,602,0,-,0,0,0
2022,Mongolia,MNG,Australia,AUS,12,401,0,-,0,0,0
2022,Mongolia,MNG,Austria,AUT,109,38,0,-,0,0,0
2022,Mongolia,MNG,Belgium,BEL,0,10,0,-,0,0,0
2022,Mongolia,MNG,Brazil,BRA,0,5,0,-,0,0,0
2022,Mongolia,MNG,Canada,CAN,51,41,0,-,0,0,0
2022,Mongolia,MNG,Cyprus,CYP,0,27,0,-,0,0,0
2022,Mongolia,MNG,Czechia,CZE,10,5,0,-,0,0,0
2022,Mongolia,MNG,Denmark,DNK,0,10,0,-,0,0,0
2022,Mongolia,MNG,France,FRA,850,69,0,-,0,0,0
2022,Mongolia,MNG,"United Kingdom of Great Britain and Northern Ireland",GBR,46,63,0,-,0,0,0
2022,Mongolia,MNG,Germany,DEU,214,232,0,-,0,0,0
2022,Mongolia,MNG,Croatia,HRV,0,6,0,-,0,0,0
2022,Mongolia,MNG,Iceland,ISL,0,5,0,-,0,0,0
2022,Mongolia,MNG,Ireland,IRL,9,0,0,-,0,0,0
2022,Mongolia,MNG,"Rep. of Korea",KOR,0,243,0,-,0,0,0
2022,Mongolia,MNG,Mexico,MEX,0,121,0,-,0,0,0
2022,Mongolia,MNG,Mongolia,MNG,0,0,0,-,0,0,6
2022,Mongolia,MNG,"Netherlands (Kingdom of the)",NLD,37,0,0,-,0,0,0
2022,Mongolia,MNG,"New Zealand",NZL,5,0,0,-,0,0,0
2022,Mongolia,MNG,Spain,ESP,16,0,0,-,0,0,0
2022,Mongolia,MNG,Sweden,SWE,236,120,0,-,0,0,0
2022,Mongolia,MNG,Switzerland,CHE,172,0,0,-,0,0,0
2022,Mongolia,MNG,"United States of America",USA,646,3544,0,-,0,0,0
2022,Morocco,MAR,Argentina,ARG,0,15,0,-,0,0,0
2022,Morocco,MAR,Australia,AUS,14,22,0,-,0,0,0
2022,Morocco,MAR,Austria,AUT,55,3966,0,-,0,0,0
2022,Morocco,MAR,Belgium,BEL,190,415,0,-,0,0,0
2022,Morocco,MAR,Brazil,BRA,40,889,0,-,0,0,0
2022,Morocco,MAR,"Bosnia and Herzegovina",BIH,0,0,0,-,0,0,76
2022,Morocco,MAR,Bulgaria,BGR,6,1000,0,-,0,0,0
2022,Morocco,MAR,Canada,CAN,131,148,0,-,0,0,0
2022,Morocco,MAR,Cameroon,CMR,7,0,0,-,0,0,0
2022,Morocco,MAR,Cyprus,CYP,0,6,0,-,0,0,0
2022,Morocco,MAR,Czechia,CZE,0,5,0,-,0,0,0
2022,Morocco,MAR,Denmark,DNK,10,35,0,-,0,0,0
2022,Morocco,MAR,Ecuador,ECU,6,0,0,-,0,0,0
2022,Morocco,MAR,Finland,FIN,43,31,0,-,0,0,0
2022,Morocco,MAR,France,FRA,1417,268,0,-,0,0,0
2022,Morocco,MAR,"United Kingdom of Great Britain and Northern Ireland",GBR,261,459,0,-,0,0,0
2022,Morocco,MAR,Georgia,GEO,0,5,0,-,0,0,0
2022,Morocco,MAR,Germany,DEU,2219,1058,0,-,0,0,0
2022,Morocco,MAR,Greece,GRC,241,118,0,-,0,0,0
2022,Morocco,MAR,Croatia,HRV,33,15,0,-,0,0,0
2022,Morocco,MAR,Hungary,HUN,5,0,0,-,0,0,0
2022,Morocco,MAR,Iceland,ISL,9,0,0,-,0,0,0
2022,Morocco,MAR,Ireland,IRL,31,201,0,-,0,0,0
2022,Morocco,MAR,Italy,ITA,1009,1779,0,-,0,0,0
2022,Morocco,MAR,Jordan,JOR,0,8,0,-,0,0,6
2022,Morocco,MAR,"Rep. of Korea",KOR,0,325,0,-,0,0,0
2022,Morocco,MAR,Lebanon,LBN,5,6,0,-,0,0,11
2022,Morocco,MAR,Luxembourg,LUX,8,25,0,-,0,0,0
2022,Morocco,MAR,"North Macedonia",MKD,0,8,0,-,0,0,0
2022,Morocco,MAR,"Rep. of Moldova",MDA,5,14,0,-,0,0,0
2022,Morocco,MAR,Mexico,MEX,5,19,0,-,0,0,0
2022,Morocco,MAR,Montenegro,MNE,0,6,0,-,0,0,24
2022,Morocco,MAR,Malta,MLT,30,80,0,-,0,0,0
2022,Morocco,MAR,"Netherlands (Kingdom of the)",NLD,1037,400,0,-,0,0,0
2022,Morocco,MAR,Norway,NOR,16,15,0,-,0,0,0
2022,Morocco,MAR,Philippines,PHL,5,0,0,-,0,0,0
2022,Morocco,MAR,Poland,POL,21,23,0,-,0,0,0
2022,Morocco,MAR,Portugal,PRT,2075,21,0,-,0,0,0
2022,Morocco,MAR,Romania,ROU,9,18,0,-,0,0,0
2022,Morocco,MAR,Spain,ESP,996,5925,0,-,0,0,0
2022,Morocco,MAR,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,0,16,0,-,0,0,1237
2022,Morocco,MAR,Slovakia,SVK,0,5,0,-,0,0,0
2022,Morocco,MAR,Slovenia,SVN,5,74,0,-,0,0,0
2022,Morocco,MAR,Sweden,SWE,261,137,0,-,0,0,0
2022,Morocco,MAR,Switzerland,CHE,114,172,0,-,0,0,0
2022,Morocco,MAR,"Syrian Arab Rep.",SYR,0,5,0,-,0,0,0
2022,Morocco,MAR,Thailand,THA,5,5,0,-,0,0,0
2022,Morocco,MAR,Tunisia,TUN,0,5,0,-,0,0,0
2022,Morocco,MAR,"United Arab Emirates",ARE,0,0,0,-,0,0,15
2022,Morocco,MAR,Ukraine,UKR,0,8,0,-,0,0,0
2022,Morocco,MAR,Uruguay,URY,0,32,0,-,0,0,0
2022,Morocco,MAR,"United States of America",USA,111,334,0,-,0,0,0
2022,Mozambique,MOZ,Australia,AUS,0,10,0,-,0,0,0
2022,Mozambique,MOZ,Belgium,BEL,0,10,0,-,0,0,0
2022,Mozambique,MOZ,Brazil,BRA,5,87,0,-,0,0,0
2022,Mozambique,MOZ,Canada,CAN,7,5,0,-,0,0,0
2022,Mozambique,MOZ,France,FRA,16,0,0,-,0,0,0
2022,Mozambique,MOZ,"United Kingdom of Great Britain and Northern Ireland",GBR,6,5,0,-,0,0,0
2022,Mozambique,MOZ,Germany,DEU,14,23,0,-,0,0,0
2022,Mozambique,MOZ,Iceland,ISL,5,0,0,-,0,0,0
2022,Mozambique,MOZ,Indonesia,IDN,0,5,0,-,0,0,0
2022,Mozambique,MOZ,Ireland,IRL,5,6,0,-,0,0,0
2022,Mozambique,MOZ,Israel,ISR,0,5,0,-,0,0,0
2022,Mozambique,MOZ,Kenya,KEN,9,0,0,-,0,0,0
2022,Mozambique,MOZ,Mexico,MEX,0,5,0,-,0,0,0
2022,Mozambique,MOZ,Malawi,MWI,0,33,0,-,0,0,0
2022,Mozambique,MOZ,Mozambique,MOZ,0,0,1028743,-,0,0,41
2022,Mozambique,MOZ,"South Africa",ZAF,0,26,0,-,0,0,0
2022,Mozambique,MOZ,Somalia,SOM,0,5,0,-,0,0,0
2022,Mozambique,MOZ,Spain,ESP,10,0,0,-,0,0,0
2022,Mozambique,MOZ,"United States of America",USA,32,57,0,-,0,0,0
2022,Mozambique,MOZ,Zimbabwe,ZWE,0,8299,0,-,0,0,9
2022,Malta,MLT,Canada,CAN,0,5,0,-,0,0,0
2022,Malta,MLT,"United States of America",USA,0,5,0,-,0,0,0
2022,Mauritius,MUS,Australia,AUS,13,134,0,-,0,0,0
2022,Mauritius,MUS,Canada,CAN,7,20,0,-,0,0,0
2022,Mauritius,MUS,France,FRA,69,5,0,-,0,0,0
2022,Mauritius,MUS,"United Kingdom of Great Britain and Northern Ireland",GBR,63,165,0,-,0,0,0
2022,Mauritius,MUS,Ireland,IRL,20,32,0,-,0,0,0
2022,Mauritius,MUS,Italy,ITA,5,20,0,-,0,0,0
2022,Mauritius,MUS,"United States of America",USA,31,52,0,-,0,0,0
2022,Myanmar,MMR,Armenia,ARM,5,0,0,-,0,0,0
2022,Myanmar,MMR,Australia,AUS,626,1098,0,-,0,0,0
2022,Myanmar,MMR,Austria,AUT,37,12,0,-,0,0,0
2022,Myanmar,MMR,Belgium,BEL,7,0,0,-,0,0,0
2022,Myanmar,MMR,Bangladesh,BGD,952365,5,0,-,0,0,0
2022,Myanmar,MMR,Brazil,BRA,5,5,0,-,0,0,0
2022,Myanmar,MMR,Cambodia,KHM,8,7,0,-,0,0,0
2022,Myanmar,MMR,Canada,CAN,57,38,0,-,0,0,0
2022,Myanmar,MMR,Czechia,CZE,166,0,0,-,0,0,0
2022,Myanmar,MMR,Denmark,DNK,13,13,0,-,0,0,0
2022,Myanmar,MMR,Finland,FIN,31,9,0,-,0,0,0
2022,Myanmar,MMR,France,FRA,378,34,0,-,0,0,0
2022,Myanmar,MMR,"United Kingdom of Great Britain and Northern Ireland",GBR,319,210,0,-,0,0,0
2022,Myanmar,MMR,Georgia,GEO,0,14,0,-,0,0,0
2022,Myanmar,MMR,Germany,DEU,760,395,0,-,0,0,0
2022,Myanmar,MMR,Greece,GRC,108,5,0,-,0,0,0
2022,Myanmar,MMR,India,IND,67482,7125,0,-,0,0,0
2022,Myanmar,MMR,Indonesia,IDN,453,457,0,-,0,0,0
2022,Myanmar,MMR,Ireland,IRL,14,9,0,-,0,0,0
2022,Myanmar,MMR,"Iran (Islamic Rep. of)",IRN,0,34,0,-,0,0,0
2022,Myanmar,MMR,Israel,ISR,0,217,0,-,0,0,0
2022,Myanmar,MMR,Italy,ITA,14,11,0,-,0,0,0
2022,Myanmar,MMR,Japan,JPN,11764,0,0,-,0,0,0
